 * Serving Flask app 'app'
 * Debug mode: on
[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 324-736-023
127.0.0.1 - - [20/May/2026 10:53:52] "[31m[1mGET /api/admin/health HTTP/1.1[0m" 401 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:22] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:23] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:23] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:23] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:24] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:25] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:26] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 11:00:27] "GET /api/profile HTTP/1.1" 200 -
